"id","binomial","reference","class","order","family","genus","common_name","location","country","all_countries","latitude","longitude","system","t_realm","t_biome","fw_realm","fw_biome","m_realm","m_ocean","m_biome","units","method","x1950","x1951","x1952","x1953","x1954","x1955","x1956","x1957","x1958","x1959","x1960","x1961","x1962","x1963","x1964","x1965","x1966","x1967","x1968","x1969","x1970","x1971","x1972","x1973","x1974","x1975","x1976","x1977","x1978","x1979","x1980","x1981","x1982","x1983","x1984","x1985","x1986","x1987","x1988","x1989","x1990","x1991","x1992","x1993","x1994","x1995","x1996","x1997","x1998","x1999","x2000","x2001","x2002","x2003","x2004","x2005","x2006","x2007","x2008","x2009","x2010","x2011","x2012","x2013","x2014","x2015"
11163,"Branta_leucopsis","{JMMB, 2010 #2761}","Aves","Anseriformes","Anatidae","Branta","Barnacle goose / Greenland barnacle goose","Denmark, Wadden Sea","Denmark","Denmark",55.22722,8.56917,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL","Individuals","Local site counts were used. Annual counts were calculated as seasonal averages and missing years were modelled using UNIDEX","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","175","737","539","5278","8688","5278","8688","5263","11142","13033","4291","9030","12250","13382","14324","18478","8977","18273","25670","17308","36478","26028","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
11164,"Branta_leucopsis","{JMMB, 2010 #2761}","Aves","Anseriformes","Anatidae","Branta","Barnacle goose / Greenland barnacle goose","Niedersachsen/Hamburg, Wadden Sea","Germany","Germany",53.77139,7.88806,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL","Inidivduals","Local site counts were used. Annual counts were calculated as seasonal averages and missing years were modelled using UNIDEX","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","175","737","539","5278","8688","5263","11142","13033","4291","9030","12250","13382","14324","14316","14878","18478","8977","18273","25670","17308","36478","26028","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
11166,"Cervus_elaphus","{Aebischer, 2011 #2763}","Mammalia","Artiodactyla","Cervidae","Cervus","Red deer / Elk","United Kingdom","United Kingdom","United Kingdom",54.75833,-2.69528,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL","Breeding Bird Survey Index of Abundance","Volunteers following standardised Breeding Bird Survey methods involving 1-km squares and transects. Since 1995, data on Red deer abundance have also been collected under the survey scheme.","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","1.12","0.92","0.95","0.81","1.15","NULL","0.86","0.63","0.82","1.7","1.43","1.22","1.64","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
11167,"Cervus_elaphus","{Apollonio, 2010 #2764}","Mammalia","Artiodactyla","Cervidae","Cervus","Red deer / Elk","Slovakia","Slovakia","Slovakia",48.66667,19.5,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL","Individuals"," Counting is a requirement and ocurs on two consecutaive days n early march by the responsible gamekeepers/hunters using transects. Sightings are recorded","NULL","NULL","NULL","NULL","NULL","NULL","13804","14706","16507","19507","21157","23857","24460","22218","21623","21177","20582","23581","24781","25536","27187","27191","28543","28847","26455","26908","26163","26317","26171","25427","25131","25584","25139","25892","26944","27248","27851","28903","29506","30708","30712","32363","32068","32371","32374","32679","30137","25349","31942","32545","33298","34051","35702","37952","38405","39757","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
11169,"Cervus_elaphus","{Apollonio, 2010 #2764}","Mammalia","Artiodactyla","Cervidae","Cervus","Red deer / Elk","Hungary","Hungary","Hungary",47,20,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL","Spring population size in individuals","Counts made in spring through different methods (see notes)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","16733","10200","16530","17483","20871","21000","20800","21800","24980","29605","32590","36039","38489","39227","37801","38665","37557","38225","39183","39416","36955","41262","42836","45032","47475","52249","54640","51557","50725","51310","55125","58367","53813","54313","51689","50063","54388","71685","74053","74503","77758","82592","82572","82623","78542","74130","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
11170,"Cervus_elaphus","{Apollonio, 2010 #2764}","Mammalia","Artiodactyla","Cervidae","Cervus","Red deer / Elk","Switzerland","Switzerland","Switzerland",47,8.00139,"Terrestrial","Palearctic","Temperate coniferous forests","NULL","NULL","NULL","NULL","NULL","Individuals","Sampled through counts from sightings using lighting at night by game wardens and hunter asssociations. Carried out in a coordinated systematic manner.","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","12493","12525","12164","13915","19525","17454","18990","19883","20453","20127","20161","20372","20549","20760","21402","21757","22291","22754","23538","23070","21277","20523","21200","20660","19154","20117","20150","20050","20968","21216","21893","23107","23677","24247","24459","25101","25706","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
11171,"Cervus_elaphus","{Apollonio, 2010 #2764}","Mammalia","Artiodactyla","Cervidae","Cervus","Red deer / Elk","Slovenia","Slovenia","Slovenia",46.25,15.16667,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL","Individuals","Estimates using expert judment at the level of each individual hunting unit later summed.","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","5480","NULL","NULL","NULL","NULL","6670","NULL","NULL","NULL","NULL","6260","NULL","NULL","NULL","NULL","7500","NULL","NULL","NULL","NULL","8830","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
11175,"Cervus_elaphus","{Mysterud, 2007 #2767}","Mammalia","Artiodactyla","Cervidae","Cervus","Red deer / Elk","Kvinnherad, Norway","Norway","Norway",59.98333,6.01667,"Terrestrial","Palearctic","Tundra","NULL","NULL","NULL","NULL","NULL","Individuals","Cohort analysis using data from jawbones","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2448","2763","2925","3141","3326","3588","3903","4104","4213","4200","4317","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
11176,"Cervus_elaphus","{Bonenfant, 2002 #2769}","Mammalia","Artiodactyla","Cervidae","Cervus","Red deer / Elk","The Petite Pierre National Reserve, France","France","France",48.08333,7,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL","Abundance index indicating relative density","Individuals seen on roads surveyed repeatedly with strong spotlights twice a month between December and April every year","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","98","80","78","87","92","54","58","51","53","65","58","57","63","51","50","58","57","63","66","60","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
11178,"Cervus_elaphus","{Pelletier, 2012 #2770}","Mammalia","Artiodactyla","Cervidae","Cervus","Red deer / Elk","North Block of the Isle of Rum, Scotland","United Kingdom","United Kingdom",57.01667,-6.28333,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL","mature individuals","Population tracked as part of an ongoing research project. Calves born are marked and named so that population tracked accurately and individuals followed during their life.","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","184","206","237","240","272","311","277","280","256","271","279","285","351","297","298","345","293","302","297","274","223","234","266","298","321","367","346","274","294","264","306","311","271","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
11180,"Cervus_elaphus","{Guillaume, 2003 #2772}","Mammalia","Artiodactyla","Cervidae","Cervus","Red deer / Elk","Pinatelle d’Allanche, Cantal region, France","France","France",45.20139,2.91528,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL","Rutting males","Transects with observers noting down location of males heard ruttin. (This was shown to be a reliable method for estimating population trends)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","7","6","9","11","13","14","22","22","28","33","38","41","39","34","34","39","54","70","95","75","66","58","64","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
11182,"Thalasseus_sandvicensis","{Herrmann, 2009 #2774}","Aves","Charadriiformes","Laridae","Thalasseus","Sandwich tern","Poland","Poland","Poland",52,20,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Sea and Baltic Sea","Unknown","Nest counts","Annual counts of nests at colonys.","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","0","0","0","0","0","0","0","0","0","140","389","279","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
11183,"Thalasseus_sandvicensis","{Herrmann, 2009 #2774}","Aves","Charadriiformes","Laridae","Thalasseus","Sandwich tern","Sweden","Sweden","Sweden",62,15,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Sea and Baltic Sea","Unknown","Nest counts","Annual counts of nests at colonys.","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","263","309","235","452","498","475","392","172","190","370","177","112","NULL","366","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
11186,"Thalasseus_sandvicensis","{Garthe, 2007 #2777}","Aves","Charadriiformes","Laridae","Thalasseus","Sandwich tern","German north sea coast","Germany","Germany",54,8,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Sea and Baltic Sea","Unknown","Breeding numbers","Visual counts of breeding numbers but by different methosd/sources (see notes)","2695","2652","2617","2964","3287","2593","3482","6566","3841","4545","4521","2471","3346","4910","5117","2243","3127","3740","4563","3240","4152","4933","5497","5817","6670","5230","7726","6636","6857","7196","7640","8111","6743","6253","6987","6390","6702","7531","8250","7397","9319","9283","9652","9000","9813","8800","10138","8119","7670","8858","7777","8627","9462","7657","7330","5681","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
11188,"Thalasseus_sandvicensis","{Stienen, 2006 #2778}","Aves","Charadriiformes","Laridae","Thalasseus","Sandwich tern","Netherlands and Belgium","Netherlands","Netherlands, Belgium",52.5,5.75,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Sea and Baltic Sea","Unknown","Breeding pairs","Annual visual counts of breeding colonys","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","10022","11866","12347","4596","2267","875","1695","1200","1566","2036","2418","3489","3976","4353","5324","5042","5554","5085","6106","6951","8016","9785","9356","10733","8855","8680","12100","10635","11863","12794","11104","11224","10478","12550","12451","13360","11367","12387","13623","14870","16005","15494","17358","19283","19486","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
11189,"Thalasseus_sandvicensis","{JNCC (Joint Nature Conservation Committee), 2011 #2781}","Aves","Charadriiformes","Laridae","Thalasseus","Sandwich tern","United Kingdom","United Kingdom","United Kingdom",54.75833,-2.69528,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Atlantic Ocean","Unknown","Index of abundance where 1986 is taken as 100%","Counts of whole colonies within the Seabird Monitoring Programme as recommended by handbook. Missing years calculated using model which allowed uncertainty to be calculated using bootstrapping","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","100","131","118","106","112","116","110","103","96","91","99","97","96","105","106","114","124","116","115","117","113","115","90","134","99","NULL","NULL","NULL","NULL","NULL"
11191,"Thalasseus_sandvicensis","{Daly, 2011 #2782}","Aves","Charadriiformes","Laridae","Thalasseus","Sandwich tern","Lady's Island lake, Ireland","Ireland","Ireland",52.2,-6.39167,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Atlantic Ocean","Unknown","Number of Pairs","Visual counts made on walk through 1m wide transects","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4","191","291","524","708","412","1317","1395","1469","1129","1254","1447","1130","1358","1050","1015","1048","1005","1068","825","1252","1161","1122","1309","1800","1945","1958","1838","1931","NULL","NULL","NULL","NULL"
11300,"Meles_meles","{Goszczynski, 1996 #2850}","Mammalia","Carnivora","Mustelidae","Meles","European badger","A mosaic of woodland, cultivated fields and orchards near Rogòw, Central Poland","Poland","Poland",51.815355,19.887792,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL","individuals per km²","Direct Count from counting platforms","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.8","0.6","NULL","NULL","NULL","1.2","1","1.3","NULL","NULL","1","1.4","1.4","1.2","NULL","NULL","1.4","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
11302,"Falco_peregrinus","{Wegner, 1994 #2854}","Aves","Falconiformes","Falconidae","Falco","Peregrine falcon","Baden-Württemberg State, South Germany","Germany","Germany",48.66667,9.2,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL","No. of pairs","Birds ringed and recaptured","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","23","24","25","26","27","28","29","27","26","27","27","32","31","29","35","40","44","48","51","60","73","80","93","114","116","127","151","171","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
11347,"Falco_peregrinus","{Arbeitsgemeinschaft Wanderfalkenschutz Nordrhein-Westfalen, 2010 #2876}","Aves","Falconiformes","Falconidae","Falco","Peregrine falcon","State of Nordrhein-Westfalen, Germany","Germany","Germany",51.35,7.71667,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL","Territorial pairs","Direct counts","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1","1","2","2","4","6","11","12","16","18","22","30","37","38","45","52","55","69","76","88","103","115","132","146","157","NULL","NULL","NULL","NULL"
11349,"Falco_peregrinus","{Monneret, 2008 #2877}","Aves","Falconiformes","Falconidae","Falco","Peregrine falcon","Jura Mountains","France","France",46.43333,5.93333,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL","Breeding pairs","Direct counts while visiting suitable sites","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","23","24","32","21","10","10","12","14","15","18","20","23","28","37","40","38","46","46","55","56","65","64","84","95","107","114","122","130","134","136","137","136","143","138","152","130","141","121","176","172","153","152","142","156","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
11470,"Rupicapra_pyrenaica","{Panella, 2010 #2927}","Mammalia","Artiodactyla","Bovidae","Rupicapra","Pyrenean chamois","Aigüestortes i Estany de Sant Maurici National Park, Catalonia","Spain","Spain",42.565519,0.929664,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL","Individuals","Transects","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","754","917","1012","1046","944","972","1060","1054","1223","1122","952","919","627","742","702","804","777","NULL","NULL","NULL","NULL","NULL","NULL"
11471,"Sus_scrofa","{Hebeisen, 2007 #2928}","Mammalia","Artiodactyla","Suidae","Sus","Wild boar / Wild pig","The Western part of the Canton of Geneva","Switzerland","Switzerland",46.194167,6.009167,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL","Individuals","Capture and marking","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","298","248","255","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
